timeslot,Seattle (OR),Cheyenne (WY),Chicago (PJM),New York (NY),Kansas City (KS),Berkeley County (SC)
14744,127.5,886.54,428.54,312.17,815.64,453.45
14745,130.17,869.59,431.64,314.07,834.85,454.65
14746,126.6,872.21,443.96,320.63,834.81,461.6
14747,120.99,869.0,449.07,324.76,821.02,465.09
14748,103.25,863.23,448.12,339.91,801.21,461.55
14749,80.18,847.58,447.88,343.82,774.82,452.42
14750,77.29,788.34,450.56,340.77,768.69,445.57
14751,87.08,745.11,448.23,339.27,749.32,448.0
14752,76.95,731.01,450.83,335.33,745.12,447.17
14753,70.17,730.72,450.11,338.51,746.49,448.91
14754,69.52,727.18,444.77,342.36,730.89,450.45
14755,67.4,726.94,448.86,341.92,705.07,447.97
14756,59.59,737.31,447.85,360.09,700.04,446.07
14757,57.01,763.15,450.02,350.78,686.02,455.16
14758,57.04,772.23,456.25,351.41,702.85,464.96
14759,55.78,781.59,456.35,356.46,723.75,473.6
14760,58.12,815.48,458.52,357.05,773.49,476.76
14761,58.12,848.69,462.06,346.94,790.19,475.02
14762,57.62,851.26,458.86,337.32,810.05,470.41
14763,60.92,850.93,453.89,330.63,813.92,466.58
14764,63.46,851.0,441.86,318.66,795.02,461.89
14765,79.23,844.11,432.62,321.9,782.83,458.75
14766,80.22,842.65,427.12,313.66,763.62,459.27
14767,104.51,863.48,423.92,315.32,749.63,455.36
14768,112.46,860.05,422.01,314.03,736.61,452.83
14769,120.24,849.58,425.87,318.83,718.11,454.46
14770,114.46,829.75,436.89,331.98,717.87,457.22
14771,108.34,830.88,438.18,341.03,721.39,460.98
14772,73.57,827.09,435.93,344.28,725.91,455.47
14773,68.44,834.25,437.28,349.08,750.87,443.41
14774,67.89,781.44,435.38,349.79,769.06,441.77
14775,76.17,717.45,438.74,351.53,750.32,443.83
14776,83.26,677.89,440.15,357.67,714.78,447.91
14777,80.27,662.74,437.97,359.8,703.92,452.68
14778,80.66,635.33,440.38,360.64,700.81,453.57
14779,73.48,694.14,436.86,359.93,653.38,450.56
14780,72.98,679.53,440.73,365.62,635.25,449.58
14781,69.82,669.14,444.69,367.04,617.64,449.89
14782,69.72,674.01,446.24,365.42,631.81,458.8
14783,64.59,632.55,448.87,375.82,669.46,469.39
14784,65.4,653.12,450.22,372.89,688.72,476.59
14785,64.12,691.57,451.95,366.08,696.0,480.62
14786,62.03,763.21,446.02,349.09,668.41,486.56
14787,62.92,792.29,438.0,335.44,658.42,486.42
14788,75.83,781.79,420.92,327.18,608.55,472.09
14789,83.47,808.26,408.76,322.39,599.08,455.12
14790,93.77,794.11,398.76,323.72,611.35,451.75
14791,107.26,799.94,393.41,318.43,614.64,448.35
14792,111.02,828.14,392.57,310.81,595.98,449.21
14793,110.91,812.52,398.31,306.61,615.8,453.03
14794,89.38,829.0,408.18,321.99,611.25,456.01
14795,89.6,855.43,415.2,326.87,608.76,460.78
14796,88.16,854.89,409.69,328.47,652.75,463.48
14797,85.39,838.97,412.05,332.84,711.24,460.33
14798,81.5,772.5,418.51,325.16,727.23,458.45
14799,79.39,705.53,426.06,332.13,737.29,450.74
14800,78.6,684.55,420.89,333.27,728.32,443.76
14801,77.46,668.49,422.98,333.0,723.39,442.02
14802,74.25,683.51,421.08,335.7,715.68,437.82
14803,67.72,685.05,422.17,331.86,693.09,432.32
14804,67.44,695.98,423.64,338.27,676.21,432.83
14805,67.41,705.77,429.61,343.65,669.07,438.15
14806,63.88,693.68,435.11,344.48,679.27,441.46
14807,61.29,691.18,440.62,353.22,696.47,449.24
14808,191.24,748.36,434.36,349.26,717.4,457.59
14809,183.18,792.2,437.35,341.66,703.74,461.0
14810,182.23,785.08,438.2,338.34,668.19,461.81
14811,166.82,791.76,432.22,332.61,647.52,455.19
14812,170.25,799.0,426.82,326.78,627.32,452.23
14813,190.34,824.3,417.78,329.26,633.27,448.63
14814,211.46,854.22,414.42,328.14,648.86,450.42
14815,256.84,862.99,411.24,328.22,688.38,453.49
14816,289.93,889.22,411.07,323.71,691.15,453.56
14817,309.4,902.84,410.39,328.75,678.11,453.44
14818,343.41,908.81,413.29,324.83,706.09,455.95
14819,330.96,899.66,416.44,325.03,703.19,457.98
14820,324.3,893.11,417.0,323.73,728.04,456.68
14821,285.16,888.49,424.39,328.69,745.22,449.75
14822,278.02,816.83,420.71,321.09,744.34,453.28
14823,239.27,754.83,427.74,314.63,735.75,449.49
14824,256.52,750.38,425.34,323.38,707.74,450.1
14825,272.03,749.81,422.08,333.16,673.04,445.37
14826,256.56,746.72,425.4,335.03,659.96,447.28
14827,294.54,754.64,426.57,337.71,657.49,446.01
14828,297.93,756.35,429.21,342.17,646.53,443.81
14829,277.25,766.49,434.95,342.54,632.3,443.88
14830,258.41,780.93,436.55,342.83,637.46,448.37
14831,217.13,794.34,435.83,338.12,640.86,453.95
14832,59.07,831.01,438.63,340.94,656.6,457.61
14833,61.16,846.09,445.77,337.21,658.47,462.7
14834,64.69,823.13,444.01,338.52,661.65,464.83
14835,70.2,826.33,440.86,338.27,670.95,456.09
14836,77.68,836.01,425.04,334.47,677.37,455.99
14837,90.73,854.6,416.58,329.47,651.08,454.05
14838,91.63,867.11,404.55,331.17,646.13,454.15
14839,126.45,886.02,402.49,328.71,651.8,455.79
14840,132.37,892.2,401.8,332.67,630.91,455.43
14841,144.28,883.51,404.11,331.37,622.41,453.93
14842,149.04,878.58,402.28,326.77,661.91,453.75
14843,148.68,866.23,402.74,328.63,662.56,454.64
14844,135.77,848.41,405.97,332.3,686.12,448.54
14845,131.54,824.32,412.25,328.02,741.55,440.62
14846,136.45,756.11,411.09,332.81,793.27,438.5
14847,131.26,722.03,414.13,332.89,781.79,433.98
14848,120.65,711.82,417.51,337.33,758.66,438.92
14849,113.16,704.89,415.0,323.39,742.92,443.17
14850,110.03,731.49,410.28,327.59,753.75,444.67
14851,99.16,757.22,400.7,331.78,764.82,445.76
14852,94.26,759.81,403.33,327.98,766.34,443.2
14853,89.96,765.36,406.91,332.16,755.32,445.91
14854,86.37,771.24,411.97,331.34,756.15,447.94
14855,78.2,779.01,414.44,336.1,785.74,456.91
14856,67.68,824.78,419.73,340.68,779.52,464.04
14857,65.25,869.51,424.21,338.47,775.44,466.65
14858,73.23,870.66,419.46,331.29,783.14,464.93
14859,85.24,868.5,416.25,325.5,821.69,462.16
14860,92.76,867.15,410.74,328.39,868.61,456.69
14861,100.36,876.3,405.28,334.61,857.46,453.87
14862,97.61,878.64,399.29,333.83,814.74,449.68
14863,95.38,879.59,394.97,339.42,771.3,449.92
14864,102.45,885.41,402.0,334.56,740.69,450.11
14865,110.05,873.08,403.71,337.66,695.29,451.7
14866,114.4,863.57,414.68,335.98,673.8,455.89
14867,106.17,869.8,413.38,338.34,719.14,460.9
14868,98.73,865.63,410.54,339.25,745.67,452.02
14869,89.12,853.76,409.51,349.78,764.43,440.16
14870,83.82,815.51,404.21,341.28,798.72,440.91
14871,79.76,795.44,406.86,343.97,798.76,440.22
14872,78.0,796.34,409.57,341.72,776.89,440.29
14873,66.5,788.36,408.89,341.01,766.59,438.11
14874,64.73,796.08,407.53,338.53,745.8,437.39
14875,57.82,799.34,412.06,333.4,724.89,432.57
14876,57.88,796.72,415.57,343.7,696.41,432.76
14877,56.84,797.23,413.58,344.4,682.82,438.53
14878,54.66,800.5,415.79,346.27,678.76,444.05
14879,55.36,815.24,417.18,345.61,730.79,457.76
14880,53.49,847.94,427.04,347.71,795.64,461.65
14881,52.8,853.44,424.59,347.35,801.92,465.03
14882,60.24,825.61,424.85,344.89,801.74,463.96
14883,66.31,826.49,424.47,344.13,797.95,460.24
14884,68.13,859.78,415.04,319.4,776.04,455.95
14885,81.32,879.94,410.65,319.83,726.27,449.78
14886,92.73,883.85,410.75,318.72,682.93,446.97
14887,102.39,893.8,406.19,321.68,644.79,446.03
14888,101.97,901.27,398.8,323.99,635.57,446.41
14889,103.8,898.15,404.96,317.17,655.09,447.03
14890,100.94,900.44,415.59,321.94,675.31,450.47
14891,101.17,889.16,423.39,334.05,715.07,453.13
14892,85.31,862.85,418.75,347.24,737.43,435.32
14893,76.63,841.49,419.96,351.34,767.58,417.81
14894,71.09,827.23,421.88,355.45,818.0,410.67
14895,75.82,817.07,419.9,356.3,825.32,412.17
14896,76.03,788.26,418.71,351.22,813.58,415.51
14897,66.85,786.56,415.3,355.08,798.46,411.04
14898,66.16,771.25,415.78,345.13,785.7,411.34
14899,65.1,761.13,415.98,348.12,758.85,409.24
14900,67.28,749.46,416.07,341.77,731.82,411.95
14901,59.25,756.4,415.57,344.84,708.31,413.55
14902,59.42,763.2,429.3,346.26,715.12,425.15
14903,56.03,762.6,432.51,347.67,721.87,446.84
14904,53.95,744.93,429.53,346.78,707.53,457.04
14905,57.38,718.49,429.18,334.93,668.88,461.84
14906,58.33,711.07,426.92,324.34,663.28,457.35
14907,59.19,738.59,417.8,315.96,664.03,451.7
14908,62.31,764.3,408.02,303.83,660.4,446.71
14909,70.31,820.65,398.55,302.6,642.28,443.15
14910,75.28,849.57,392.43,306.27,654.06,438.5
14911,78.99,859.83,387.55,296.67,658.25,436.93
14912,87.64,883.09,387.92,294.77,655.84,438.72
14913,90.98,875.28,392.27,296.63,653.2,441.45
14914,86.64,845.58,402.31,292.19,658.07,447.14
14915,88.54,840.54,406.4,296.31,661.47,452.13
14916,73.06,838.97,400.31,301.84,658.46,430.69
14917,71.07,826.63,399.15,306.84,689.26,408.22
14918,74.21,807.69,400.71,306.88,752.81,405.43
14919,85.01,749.06,405.77,309.34,762.89,412.76
14920,84.59,701.48,406.48,304.88,753.01,417.68
14921,75.7,655.71,403.33,310.12,733.16,420.68
14922,74.33,617.16,408.12,315.44,688.34,415.51
14923,77.56,616.05,410.32,316.74,652.07,416.08
14924,79.56,656.98,411.69,317.56,648.7,419.06
14925,75.51,691.89,415.66,319.93,642.15,426.04
14926,70.2,737.11,423.64,322.63,647.61,437.56
14927,62.45,721.94,422.67,327.42,658.64,457.7
14928,60.56,742.28,426.7,332.07,673.33,462.39
14929,58.03,779.41,430.95,325.39,664.81,470.61
14930,54.89,807.31,427.7,317.27,658.44,471.07
14931,55.36,842.43,420.56,317.42,644.78,457.83
14932,59.94,830.88,407.64,300.11,619.04,455.34
14933,63.73,778.56,395.67,307.98,601.21,450.65
14934,74.15,813.47,392.21,292.56,604.81,446.48
14935,78.95,850.5,392.69,287.15,607.82,447.31
14936,84.68,880.26,394.25,288.09,611.91,448.78
14937,90.06,900.96,403.93,285.38,619.09,453.06
14938,86.03,918.55,413.57,296.64,601.21,456.45
14939,82.56,935.0,420.36,298.06,583.81,457.15
14940,75.79,931.22,417.21,292.07,625.29,441.8
14941,63.54,907.8,417.29,288.98,694.52,422.91
14942,67.38,860.46,419.68,288.04,717.18,417.69
14943,72.04,810.08,419.71,276.48,708.75,422.57
14944,68.74,779.53,420.45,275.11,719.55,429.56
14945,68.64,735.65,417.78,283.69,702.34,430.46
14946,68.37,707.97,422.1,285.09,680.52,426.25
14947,68.58,683.78,423.14,279.28,666.01,423.98
14948,67.4,661.01,427.28,293.47,650.54,423.84
14949,63.53,629.57,430.52,296.08,644.56,425.73
14950,62.65,674.28,437.64,300.38,648.84,437.68
14951,57.98,702.94,442.62,303.21,671.25,456.57
14952,53.81,789.1,441.24,303.66,681.14,462.19
14953,54.64,840.03,442.5,295.43,677.67,465.1
14954,54.11,862.54,432.83,286.31,679.84,468.36
14955,58.1,859.67,424.13,274.25,651.92,469.31
14956,60.5,886.57,413.11,270.85,633.27,461.95
14957,66.33,896.38,405.71,272.14,631.59,455.77
14958,74.43,899.68,392.16,266.38,615.81,453.14
14959,81.51,908.58,391.46,264.27,612.16,451.19
14960,84.24,944.29,394.43,263.5,644.19,450.96
14961,94.01,948.64,399.67,263.49,641.15,454.01
14962,86.02,948.84,411.38,275.41,709.9,460.96
14963,80.69,941.57,419.07,278.64,725.58,461.53
14964,69.54,914.73,414.9,274.62,709.5,445.67
14965,60.39,863.82,413.49,275.64,725.58,428.11
14966,55.6,807.51,415.47,287.36,745.35,426.77
14967,56.37,708.17,420.61,285.65,742.78,428.08
14968,56.98,611.28,419.34,287.75,729.81,432.79
14969,52.84,578.63,417.19,287.86,711.05,431.1
14970,54.48,591.5,416.93,287.63,681.83,424.61
14971,57.89,587.68,416.35,283.82,662.43,421.6
14972,57.61,575.65,418.64,289.6,653.71,423.53
14973,54.35,569.3,419.59,290.82,646.51,425.95
14974,56.19,545.22,428.48,292.03,637.42,436.11
14975,53.97,576.94,430.88,294.66,672.6,453.44
14976,51.78,641.82,426.89,292.26,707.73,459.21
14977,51.03,691.39,422.2,289.45,697.77,471.54
14978,51.51,750.91,420.27,287.42,679.88,475.15
14979,58.69,779.66,413.77,288.03,656.3,471.01
14980,65.48,778.54,401.76,272.81,644.29,465.92
14981,77.12,784.58,396.93,272.79,634.24,460.08
14982,88.42,806.84,391.99,272.68,629.35,451.99
14983,97.72,831.91,388.84,270.69,628.92,451.17
14984,99.99,866.28,391.27,274.93,632.11,451.11
14985,105.59,878.97,393.46,274.5,625.1,451.23
14986,111.97,870.08,399.55,270.79,626.87,453.2
14987,118.21,843.54,398.53,268.98,695.6,456.88
14988,108.46,824.82,392.5,268.63,725.26,439.51
14989,88.37,804.55,396.28,267.32,747.15,421.29
14990,87.32,744.34,402.35,268.79,761.39,419.22
14991,90.26,681.46,401.26,269.65,750.58,421.42
14992,87.05,658.25,403.74,268.76,729.14,427.0
14993,78.76,640.89,398.97,268.68,714.39,434.54
14994,65.03,602.64,398.28,273.21,699.69,441.25
14995,63.52,580.19,399.49,267.65,690.2,443.81
14996,62.5,555.13,401.93,266.92,665.31,446.12
14997,57.51,577.33,404.05,276.64,666.84,448.78
14998,59.32,667.53,415.8,287.34,684.74,456.68
14999,56.98,665.76,414.49,288.67,699.54,468.98
15000,53.81,766.03,418.25,287.98,704.68,470.6
15001,55.03,836.36,412.66,277.09,697.96,475.52
15002,57.97,824.14,410.38,269.19,705.55,473.66
15003,62.69,857.13,403.73,266.83,710.24,464.92
15004,68.23,861.49,392.79,273.5,721.62,459.31
15005,81.68,859.22,387.02,262.23,717.89,456.01
15006,92.51,838.14,378.77,258.87,726.63,452.7
15007,99.38,815.7,372.17,257.67,699.09,454.16
15008,100.85,810.06,371.16,257.71,722.24,454.37
15009,100.63,838.81,369.76,259.75,743.44,457.36
15010,110.4,848.25,373.51,261.13,730.37,459.8
15011,112.27,857.12,381.39,263.7,722.15,463.55
15012,114.71,842.49,381.2,267.97,726.28,447.6
15013,103.22,831.04,388.59,268.07,753.64,429.7
15014,110.23,739.82,397.84,266.92,746.79,428.55
15015,106.24,674.93,404.69,274.7,744.16,435.04
15016,107.2,645.53,414.37,275.57,727.49,441.72
15017,107.35,620.58,415.23,280.79,716.51,450.71
15018,79.58,600.23,418.84,285.42,709.49,455.79
15019,81.3,594.9,421.24,289.6,686.1,458.22
15020,75.36,567.92,425.26,284.25,664.28,459.36
15021,73.72,561.43,434.64,298.28,668.01,462.91
15022,73.87,611.48,442.4,298.75,692.79,475.14
15023,67.13,630.26,440.95,298.5,719.44,493.99
15024,61.6,717.62,438.31,300.3,739.75,499.19
15025,61.94,791.7,433.5,300.58,728.35,501.82
15026,67.23,775.0,428.9,297.11,711.21,498.96
15027,72.43,792.47,423.11,294.59,718.15,493.56
15028,81.78,803.96,413.31,285.03,690.89,492.02
15029,104.14,822.53,407.84,285.58,679.81,486.6
15030,118.74,842.03,411.57,279.63,662.2,478.15
15031,145.98,843.28,411.24,276.06,669.63,479.62
15032,146.88,839.69,406.36,276.78,674.05,482.16
15033,149.45,824.43,408.26,280.62,681.38,485.2
15034,155.52,827.33,417.23,284.86,683.02,485.15
15035,141.04,834.35,432.16,295.16,709.68,491.37
15036,113.23,851.29,430.3,299.18,716.78,468.46
15037,100.22,831.2,432.41,301.2,767.86,444.71
15038,100.35,747.99,433.18,300.69,785.77,452.14
15039,103.76,690.99,430.39,309.27,774.19,459.93
15040,107.19,638.4,435.22,320.37,769.36,464.25
15041,108.95,566.23,436.28,323.9,763.47,468.58
15042,107.69,521.14,437.38,331.93,750.98,469.98
15043,103.74,473.85,441.95,327.93,737.24,463.3
15044,102.74,488.43,445.87,320.76,720.9,463.11
15045,96.75,490.08,449.93,320.77,711.64,465.34
15046,94.87,479.44,457.55,316.14,716.79,477.43
15047,94.23,495.77,455.55,311.73,718.29,491.51
15048,71.08,606.67,452.94,309.54,670.4,506.25
15049,64.22,718.51,446.38,301.66,675.84,510.26
15050,64.84,760.84,444.07,300.05,674.11,505.5
15051,69.06,784.9,434.58,293.52,686.43,500.97
15052,73.17,795.72,423.47,277.83,693.21,496.67
15053,82.91,818.37,414.73,271.03,671.41,488.33
15054,89.33,819.81,407.63,276.89,640.7,490.29
15055,106.19,795.09,404.44,267.18,656.73,490.3
15056,109.56,780.89,409.04,274.05,640.67,493.95
15057,113.17,792.49,414.99,274.53,637.31,494.21
15058,117.49,803.48,425.2,281.12,633.68,495.56
15059,115.98,799.81,433.59,282.69,661.89,498.24
15060,100.58,801.07,428.38,288.99,674.81,481.29
15061,88.49,794.16,428.89,289.21,703.6,466.67
15062,89.29,757.67,435.48,294.22,678.86,470.46
15063,99.88,686.93,437.68,296.01,690.28,477.14
15064,100.46,692.73,441.22,297.74,700.82,481.53
15065,94.29,663.25,440.73,298.42,666.9,487.86
15066,90.0,671.65,444.85,302.06,645.64,482.65
15067,88.56,670.84,440.66,309.49,639.21,478.28
15068,85.63,661.89,439.19,310.24,629.42,480.49
15069,85.38,633.47,443.33,307.99,624.71,487.57
15070,84.26,678.58,452.94,310.65,635.54,495.93
15071,82.26,675.41,457.06,317.93,648.86,507.78
15072,69.81,701.15,454.36,316.6,662.87,515.54
15073,67.75,717.45,447.98,303.48,697.12,533.76
15074,69.42,785.0,438.91,287.97,701.45,536.53
15075,72.77,815.63,421.63,282.41,690.81,525.43
15076,82.81,807.16,408.63,270.13,668.53,517.35
15077,103.95,789.21,399.29,261.94,645.1,513.84
15078,116.15,793.61,391.93,263.25,667.86,514.43
15079,127.83,816.94,388.51,260.35,687.49,513.98
15080,134.6,814.19,391.67,263.44,706.76,512.67
15081,139.05,793.3,399.97,268.89,679.81,512.3
15082,138.84,789.89,408.81,263.26,682.35,510.77
15083,102.79,824.29,416.77,270.83,666.21,511.89
15084,81.25,828.84,416.34,275.09,657.26,495.27
15085,78.37,806.67,418.48,274.31,662.72,476.05
15086,92.98,732.85,428.4,274.99,713.32,469.5
15087,91.07,658.37,438.75,270.82,731.69,477.81
15088,98.58,646.63,440.85,266.49,730.5,487.97
15089,86.39,640.79,438.24,279.42,714.23,495.74
15090,97.93,638.55,438.06,278.83,679.34,488.43
15091,91.19,625.41,443.03,289.49,642.38,483.31
15092,89.8,621.97,447.44,292.48,624.82,482.47
15093,91.46,567.69,453.51,291.57,617.7,487.01
15094,90.05,505.1,459.63,286.47,638.57,497.66
15095,83.57,483.23,453.86,282.08,671.35,509.44
15096,78.15,516.42,456.13,280.51,854.83,517.12
15097,72.18,603.62,449.17,278.7,847.09,532.74
15098,73.22,648.83,438.33,269.52,827.89,536.43
15099,78.11,605.86,428.05,261.45,780.37,535.98
15100,82.32,600.1,420.07,255.65,770.5,534.84
15101,107.84,582.33,405.14,247.45,787.72,526.91
15102,121.32,557.91,400.54,251.71,791.83,518.4
15103,109.79,597.44,395.38,258.84,854.38,513.35
15104,112.54,594.04,391.67,260.34,878.1,515.55
15105,110.98,598.82,398.09,259.91,868.09,517.19
15106,112.26,635.32,406.23,262.43,869.37,515.74
15107,101.63,676.75,418.35,268.6,899.14,510.72
15108,88.89,710.34,414.67,276.07,939.64,494.06
15109,67.26,750.69,409.44,291.99,991.46,477.54
15110,69.5,684.98,405.85,297.6,989.94,477.67
15111,67.49,606.13,405.95,306.21,978.97,480.57
15112,75.93,576.17,405.25,295.59,978.34,485.01
15113,79.69,562.67,401.7,283.76,981.64,493.38
15114,83.52,507.58,404.08,277.43,983.02,492.92
15115,81.55,456.28,401.66,264.13,960.68,478.0
15116,74.83,512.07,401.42,256.88,943.2,476.83
15117,78.78,521.56,401.23,253.11,944.58,479.44
15118,75.96,494.6,402.48,257.87,972.33,491.77
15119,71.58,510.29,413.28,256.71,964.0,501.79
15120,63.0,601.37,414.31,257.63,797.94,516.99
15121,61.08,665.56,410.2,243.34,809.38,527.73
15122,66.9,656.18,401.44,230.77,826.4,530.39
15123,69.04,638.95,390.39,229.29,852.12,520.37
15124,70.24,623.07,373.76,215.96,871.47,508.79
15125,87.02,626.81,362.1,206.75,857.64,503.82
15126,95.8,612.87,354.69,204.89,812.76,501.88
15127,97.57,599.12,352.73,202.76,803.37,502.1
15128,98.37,568.1,353.4,202.37,823.54,501.47
15129,113.22,565.39,361.75,205.19,836.35,501.85
15130,101.45,558.73,373.3,219.22,821.31,502.76
15131,105.91,553.72,377.82,229.65,802.72,502.25
15132,99.39,571.93,368.31,235.03,756.69,480.28
15133,80.97,570.5,357.02,227.1,786.93,451.71
15134,86.2,531.52,354.65,220.31,762.84,442.91
15135,97.2,505.88,352.49,211.55,745.38,443.42
15136,92.53,502.03,354.22,218.46,750.83,443.11
15137,89.25,494.95,357.91,216.79,769.01,444.16
15138,87.38,483.13,360.53,221.21,785.89,433.0
15139,90.55,484.71,358.87,220.69,798.27,425.45
15140,90.1,486.54,366.44,229.34,806.87,424.65
15141,86.0,492.39,366.71,238.63,795.99,429.25
15142,79.7,498.06,380.03,241.96,817.06,448.77
15143,76.9,517.56,385.81,238.37,827.83,470.13
15144,73.27,609.68,383.0,236.77,825.55,483.63
15145,74.72,710.26,382.37,231.59,817.91,491.14
15146,71.44,718.42,380.2,231.65,833.73,487.43
15147,77.44,701.69,379.36,222.9,816.13,489.04
15148,82.57,714.51,370.54,212.06,790.24,484.77
15149,102.79,755.63,366.79,197.84,770.95,476.2
15150,111.52,774.39,360.1,186.82,786.24,474.99
15151,115.22,782.29,354.75,184.92,790.74,474.61
15152,117.45,774.9,352.95,189.92,784.52,473.41
15153,128.01,780.36,352.86,191.52,751.54,474.8
15154,132.1,741.73,360.97,206.73,748.79,474.91
15155,128.39,735.61,365.2,213.5,774.7,470.38
15156,111.7,739.18,369.27,219.61,798.78,452.68
15157,104.37,739.53,372.77,218.83,819.97,434.8
15158,106.76,664.26,367.29,195.16,836.41,422.8
15159,115.34,605.86,362.65,185.96,821.65,426.39
15160,108.51,583.61,361.45,185.24,816.58,429.58
15161,107.85,561.19,361.83,185.11,790.08,435.24
15162,107.61,549.68,363.47,185.21,745.07,434.09
15163,106.02,548.28,354.5,194.33,722.66,434.4
15164,104.99,545.58,356.32,216.61,686.28,435.75
15165,95.3,548.89,353.32,226.05,682.2,439.34
15166,89.09,596.33,368.53,235.19,705.19,456.93
15167,80.56,654.94,374.41,234.69,760.46,474.12
15168,70.17,749.77,384.29,239.42,787.7,479.12
15169,70.89,830.15,386.41,238.26,782.32,486.32
15170,69.13,845.0,378.57,232.48,759.08,485.4
15171,71.19,872.39,363.99,225.4,749.45,481.7
15172,79.69,907.32,348.84,209.57,774.09,478.54
15173,104.83,921.74,337.64,200.33,796.05,479.93
15174,112.89,926.84,327.84,196.09,795.98,479.27
15175,130.52,933.9,327.84,195.09,773.76,477.68
15176,135.86,949.11,325.48,194.71,741.94,476.74
15177,137.61,948.75,327.34,202.1,664.28,476.6
15178,151.39,943.66,327.17,207.18,621.52,475.21
15179,145.35,942.19,330.41,213.46,603.29,475.53
15180,137.56,939.36,321.27,211.85,625.01,452.87
15181,115.58,934.66,325.13,224.73,690.16,426.66
15182,114.04,844.58,329.08,225.3,717.68,429.95
15183,123.1,775.91,329.42,223.63,681.28,433.83
15184,123.79,748.85,333.52,230.76,650.0,434.79
15185,113.96,774.05,334.84,230.68,651.07,433.29
15186,109.46,780.1,332.67,220.85,673.05,435.16
15187,101.55,777.88,335.57,224.43,691.01,435.56
15188,100.13,770.63,338.29,228.82,691.22,434.36
15189,90.28,766.45,336.18,228.52,687.32,441.07
15190,80.41,771.19,345.43,226.34,700.08,456.65
15191,70.62,789.33,356.84,231.52,723.93,471.45
